"symbol__gene_id","gene_id","module_color","module","FTA2_S7_L001","FTB2_S8_L001","FTC2_S9_L001","FTD2_S10_L001","FTE2_S11_L001","FTF2_S12_L001","GCA2_S1_L001","GCB2_S2_L001","GCC2_S3_L001","GCD2_S4_L001","GCE2_S5_L001","GCF2_S6_L001","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","description","entrezgene_id","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol","set"
"scpl10__AT2G23000","AT2G23000","green","5",6.75743977887409,6.75307834106035,6.21382361748545,5.49845079244511,6.56537897467138,5.2519804379387,7.7439456108796,7.87113685139156,8.40262733185774,7.5369594564613,7.55649742282874,6.70693849246216,NA,"Chr2",9792166,NA,2,"protein_coding","serine carboxypeptidase-like 10",NA,4243,1314,4036,95,429,14,"scpl10","List"
"NCRK__AT2G28250","AT2G28250","green","5",4.75174160479837,5.4689847139895,4.83472496894829,4.04069150523463,4.35079550323709,3.81059136609022,5.22757293502967,5.01563873892857,5.52177058554186,5.75021889565805,5.5475750650151,3.10756886818276,NA,"Chr2",12042348,NA,6,"protein_coding","Protein kinase superfamily protein",NA,4269,1698,3464,452,226,10,"NCRK","List"
"RLP22__AT2G32660","AT2G32660","green","5",6.14795382343877,4.3303381532077,4.83472496894829,5.77581742816332,5.16363887646571,6.69085390057486,4.09996830698787,4.18383445073042,3.70804804057544,4.61567509518503,4.2745652891338,5.13669181189548,NA,"Chr2",13853699,NA,2,"protein_coding","receptor like protein 22",NA,2599,2043,2477,266,168,1,"RLP22","List"
"GH9B8__AT2G32990","AT2G32990","green","5",3.95145672093534,6.15287030771143,4.74653395598881,3.65816199162202,4.20744856567678,3.46231534866231,5.82252608551155,4.77326012765103,6.59923707203565,5.42890791071091,5.28891307209733,4.06203920772612,NA,"Chr2",14003128,NA,1,"protein_coding","glycosyl hydrolase 9B8",NA,2938,1578,2938,233,221,4,"GH9B8","List"
"JAZ7__AT2G34600","AT2G34600","green","5",3.1341247006481,2.74117675152558,3.04096109813025,4.53391863648436,5.16363887646571,4.52730431743949,2.67593902155288,2,2,3.88231871410398,3.06813386049407,5.43509370276872,NA,"Chr2",14573030,NA,1,"protein_coding","jasmonate-zim-domain protein 7",NA,923,447,923,142,234,2,"JAZ7","List"
"ASG8__AT2G40475","AT2G40475","green","5",5.66784275888909,6.82320112398747,5.96299790684966,5.77581742816332,5.20196453275464,5.28946735216524,7.14421313024775,7.33615645988256,7.50758855347878,7.06541273139109,6.46674783606456,6.02692350915246,NA,"Chr2",16906899,NA,1,"protein_coding","None",NA,1254,582,1254,349,323,1,"ASG8","List"
"COR15B__AT2G42530","AT2G42530","green","5",3.54189428613891,4.62022588337996,3.73409847147597,2.56476115137027,2.97449553209416,2.32283503130743,5.480241486737,5.88337536133856,4.39258434333166,5.3272540026847,4.8139262842062,3.84733554617061,NA,"Chr2",17708593,NA,1,"protein_coding","cold regulated 15b",NA,1841,426,1841,560,598,2,"COR15B","List"
"COR15A__AT2G42540","AT2G42540","green","5",3.41834919625327,3.79173429597001,3.90679619196628,3.54427291050152,4.90947348311746,2.80929765959695,5.82252608551155,6.1938572502546,5.3718567272808,5.82671246637894,4.75654880833287,3.84733554617061,NA,"Chr2",17710441,NA,4,"protein_coding","cold-regulated 15a",NA,1890,376,1466,161,388,3,"COR15A","List"
"PPT2__AT3G01550","AT3G01550","green","5",6.66533665940661,7.30383742358882,6.02053866859168,6.31658984905757,6.39388260535025,5.52769768609257,7.6353875421953,8.25265211031526,7.76983096599659,6.92168097685045,7.19548080918086,6.12566904300699,NA,"Chr3",216805,NA,2,"protein_coding","phosphoenolpyruvate (pep)/phosphate translocator 2",NA,2332,1144,2315,264,141,9,"PPT2","List"
"RGL2__AT3G03450","AT3G03450","green","5",3.54189428613891,4.62022588337996,3.82302988659246,3.54427291050152,4.54220107208499,3.58798340755163,5.85267974461805,5.48721534891583,5.81109205280425,4.92496568629,4.00575157692524,3.59499702430447,NA,"Chr3",819337,NA,1,"protein_coding","RGA-like 2",NA,2316,1644,2316,373,299,1,"RGL2","List"
"__AT3G12320","AT3G12320","green","5",9.39676293017595,9.09435026566136,6.92605743475675,8.18252981884254,7.45747782416364,6.79878189761478,8.7465715861957,9.879599504583,9.32945126425057,8.97787894695762,8.82195975038165,7.93874362295552,NA,"Chr3",3923515,NA,3,"protein_coding","None",NA,1988,777,1629,232,185,5,"","List"
"PUB29__AT3G18710","AT3G18710","green","5",5.98332969199102,7.48780342548605,6.32457753497276,5.89676935032552,5.68040159675095,4.09092746605148,6.28737812882903,6.54249381050559,7.3053190778206,6.62594574605917,6.21315375153802,5.18328891611387,NA,"Chr3",6434082,NA,1,"protein_coding","plant U-box 29",NA,1965,1248,1965,565,152,1,"PUB29","List"
"__AT3G21330","AT3G21330","green","5",5.33355071055322,4.8163638270057,5.20933854957614,5.58739859049574,6.39388260535025,6.43058341036323,3.76151728452404,4.58561716086523,3.93884316736624,5.17951316749844,5.40548807740679,6.00114371818046,NA,"Chr3",7507240,NA,1,"protein_coding","basic helix-loop-helix (bHLH) DNA-binding superfamily protein",NA,1947,1122,1947,347,345,2,"","List"
"ICL__AT3G21720","AT3G21720","green","5",8.02863816175136,5.73460587416146,6.87497518184545,8.35711385927086,7.95497189713832,8.77597707006987,5.480241486737,6.01940094696344,5.62479385201828,7.78077372396093,7.35861643498948,8.81671556844015,NA,"Chr3",7652487,NA,1,"protein_coding","isocitrate lyase",NA,3567,1731,3567,180,302,5,"ICL","List"
"__AT3G22540","AT3G22540","green","5",4.47000149355876,4.90526245274203,3.82302988659246,3.13609720467821,2,2.80929765959695,4.2882510506065,4.24854772519576,4.3125412629073,4.67205012397825,4.50107165794544,2.36592268146661,NA,"Chr3",7984076,NA,1,"protein_coding","Protein of unknown function (DUF1677)",NA,758,333,758,268,157,1,"","List"
"LHCB2.3__AT3G27690","AT3G27690","green","5",11.0764921969583,11.7176597866983,9.34519200115135,10.2287464878682,10.0012974501953,8.71873144286477,11.0657782566662,12.006818608889,11.3900681054158,11.0664552932469,10.8591122677217,9.92785304436243,NA,"Chr3",10255906,NA,2,"protein_coding","photosystem II light harvesting complex gene 2.3",NA,1584,849,1436,61,438,2,"LHCB2.3","List"
"EXPA5__AT3G29030","AT3G29030","green","5",5.18982524687524,5.34733902586762,5.53306234516146,5.03335940575448,5.81012212470572,3.58798340755163,6.37309121072032,6.39306558155475,7.53430117479007,6.4914278418966,5.87862663238139,4.33396117499308,NA,"Chr3",11011262,NA,1,"protein_coding","expansin A5",NA,2190,768,2190,383,276,3,"EXPA5","List"
"__AT3G45210","AT3G45210","green","5",7.86673422856672,7.65735467011813,7.58367998213907,7.00648965539855,6.75775709193713,5.67659963178875,8.59427695364205,8.61671365393479,8.16690668705296,7.84960741498655,7.5814946066317,6.722798764106,NA,"Chr3",16556684,NA,1,"protein_coding","Protein of unknown function, DUF584",NA,1486,447,1486,241,798,1,"","List"
"MLO3__AT3G45290","AT3G45290","green","5",4.80204178404373,6.11609646206531,5.2738594468872,4.53391863648436,4.54220107208499,4.00339807580492,5.69518386009948,5.82090891839272,6.45755876931531,6.21610431944596,6.03157806308697,4.87804304007561,NA,"Chr3",16617398,NA,1,"protein_coding","Seven transmembrane MLO family protein",NA,3973,1527,3973,188,18,15,"MLO3","List"
"ZAT7__AT3G46090","AT3G46090","green","5",5.77246084774095,4.26465230138895,4.38691900109432,5.1930501058738,5.31118693356907,6.19410575426393,3.31851396598422,3.41552852223501,3.82805587208358,3.15134848235194,4.86910881543439,4.93361568170825,NA,"Chr3",16925881,NA,1,"protein_coding","C2H2 and C2HC zinc fingers superfamily protein",NA,1003,507,1003,73,423,1,"ZAT7","List"
"__AT3G46690","AT3G46690","green","5",5.18982524687524,4.45336602539599,5.07093633662558,5.80083265371135,4.90947348311746,5.32600482646214,2.67593902155288,3.17036147454436,4.22779504668659,4.22145717168061,3.24543442317476,5.94815957545668,NA,"Chr3",17197443,NA,1,"protein_coding","UDP-Glycosyltransferase superfamily protein",NA,1921,1359,1921,166,317,2,"","List"
"FLA15__AT3G52370","AT3G52370","green","5",5.33355071055322,5.78232837335943,5.03415688291066,4.59239660486492,4.41745909172231,3.58798340755163,6.21957675286368,6.61791487890487,7.11787675029453,6.13820111504355,5.73748064023224,4.15848786705327,NA,"Chr3",19417372,NA,2,"protein_coding","FASCICLIN-like arabinogalactan protein 15 precursor",NA,2542,1390,2514,83,351,2,"FLA15","List"
"DIN2__AT3G60140","AT3G60140","green","5",9.28845976089863,8.09545431986006,9.0250118169103,10.073176806899,10.1022680912296,10.3697441275616,6.68940577180498,6.83364801454951,6.53013639278591,8.69122349109821,8.35065427720115,10.9444648524965,NA,"Chr3",22216540,NA,2,"protein_coding","Glycosyl hydrolase superfamily protein",NA,4285,1556,4285,213,430,12,"DIN2","List"
"HKT1__AT4G10310","AT4G10310","green","5",4.40639323491541,4.39316311423441,4.49912666299884,3.13609720467821,3.77078041686956,3.32464719552684,5.31680386692672,4.97796575052791,6.05197195766464,5.52386822244799,4.634457950626,4.76003168175546,NA,"Chr4",6391854,NA,1,"protein_coding","high-affinity K+ transporter 1",NA,4069,1521,4069,154,255,3,"HKT1","List"
"BAT5__AT4G12030","AT4G12030","green","5",7.13638879242674,6.46215349580348,6.68637679299631,6.46481688518216,6.16081492064034,6.15402133410103,7.13197090420991,7.690768315422,8.63016868345005,7.63948008143127,7.97647020628649,5.77642458527498,NA,"Chr4",7210807,NA,5,"protein_coding","bile acid transporter 5",NA,2570,928,2382,461,610,5,"BAT5","List"
"__AT4G13990","AT4G13990","green","5",4.27008977585131,5.34733902586762,4.32736319368172,2.78132941915586,3.77078041686956,3.70357668746633,4.5313416404421,4.89953353188708,5.29062211713948,5.0995523484113,4.92225816569364,2.65755872340552,NA,"Chr4",8084162,NA,2,"protein_coding","Exostosin family protein",NA,2627,1566,2260,191,448,2,"","List"
"AAT1__AT4G21120","AT4G21120","green","5",3.41834919625327,2.9224908682581,4.87687790076787,4.04069150523463,4.90947348311746,4.86188614275457,2.92330472536717,3.29814660836026,3.27321178663578,4.49585214076155,3.40331093668934,5.27219744987527,NA,"Chr4",11269985,NA,2,"protein_coding","amino acid transporter 1",NA,4023,1560,3992,1150,228,3,"AAT1","List"
"__AT4G24780","AT4G24780","green","5",8.81811296413625,9.61284064643855,9.01324862481721,8.18728062319838,8.19239758809356,7.38812497112539,9.5732738439664,9.69165276500785,10.0082900923912,9.61760896715195,9.41314689928016,8.30287653383545,NA,"Chr4",12770221,NA,2,"protein_coding","Pectin lyase-like superfamily protein",NA,2259,1227,2184,142,355,4,"","List"
"UMAMIT33__AT4G28040","AT4G28040","green","5",9.81323966923292,9.41511168830675,9.65629676762066,10.8182435911216,10.4203548647383,10.7451424645732,8.48782381705489,8.34062586379531,8.95083434878175,9.4544175719664,9.2744005925889,10.98859087564,NA,"Chr4",13940307,NA,5,"protein_coding","nodulin MtN21 /EamA-like transporter family protein",NA,2130,1080,1904,218,210,5,"UMAMIT33","List"
"EXPB3__AT4G28250","AT4G28250","green","5",5.66784275888909,7.43652625553843,6.19728402132449,4.64859628471803,5.59657393345206,3.91021324550651,6.83244802565622,7.15389324474182,7.17557903992894,6.62594574605917,6.57027646996185,5.39606131107138,NA,"Chr4",13999625,NA,4,"protein_coding","expansin B3",NA,2500,708,1994,138,523,4,"EXPB3","List"
"__AT4G37220","AT4G37220","green","5",7.71090845824905,6.90092300913047,7.15741615013698,9.18923785928148,8.70056232099437,9.39251928019503,6.26512984625418,7.2037042935236,7.5862868791843,8.01674986318396,6.80062181008757,8.38490962242005,NA,"Chr4",17515042,NA,1,"protein_coding","Cold acclimation protein WCOR413 family",NA,1121,609,1121,64,193,4,"","List"
"MYB4__AT4G38620","AT4G38620","green","5",6.70553149281047,6.70436172516116,6.51010854119133,4.70268856236662,4.90947348311746,4.86188614275457,7.33785364474726,7.32869283980805,7.3660609120723,7.22466472710147,6.46674783606456,5.77642458527498,NA,"Chr4",18053360,NA,1,"protein_coding","myb domain protein 4",NA,1681,849,1681,506,164,2,"MYB4","List"
"PRP4__AT4G38770","AT4G38770","green","5",11.3696301901446,12.3504705447842,11.588874290937,10.9706926977632,11.6777896528224,11.1058399130159,12.4790314845626,13.0959624145877,13.8400648791345,12.8524836531566,12.6850583451367,12.1872616807146,NA,"Chr4",18096606,NA,1,"protein_coding","proline-rich protein 4",NA,2028,1347,2028,185,403,2,"PRP4","List"
"NAS1__AT5G04950","AT5G04950","green","5",6.49232522661845,6.35576492012575,7.47123673856886,4.40933212884069,5.78509438022371,4.75874642840313,8.02119285976696,7.73095782346648,7.76983096599659,7.50627804778656,7.76725951108632,6.32585892280165,NA,"Chr5",1457641,NA,1,"protein_coding","nicotianamine synthase 1",NA,1399,963,1399,201,235,1,"NAS1","List"
"SAG29__AT5G13170","AT5G13170","green","5",4.64555312962501,4.45336602539599,4.60323348109286,4.19961567117933,4.60074750766966,4.3255524247558,4.97688003496949,6.14369905632891,6.88865595700155,6.09761303752306,5.67691440808595,4.56266849986913,NA,"Chr5",4181042,NA,1,"protein_coding","senescence-associated gene 29",NA,2313,879,2313,183,289,6,"SAG29","List"
"KIN2__AT5G15970","AT5G15970","green","5",7.33736029966173,8.47163819356144,8.35030208914223,7.04887065293504,7.51949034246494,6.48005917709775,9.52727638605874,10.342116629184,9.61454708363852,9.69616905306272,8.56635116572144,8.15874412834903,NA,"Chr5",5211719,NA,1,"protein_coding","stress-responsive protein (KIN2) / stress-induced protein (KIN2) / cold-responsive protein (COR6.6) / cold-regulated protein (COR6.6)",NA,1025,201,1025,247,302,3,"KIN2","List"
"YSL2__AT5G24380","AT5G24380","green","5",6.902819180953,7.29563874977905,7.80176843592095,6.24548408136202,6.55060398791376,6.2137379098922,8.47818481792794,8.30303371970082,8.72983406471019,7.23405765553771,8.22408631198701,6.87249119647192,NA,"Chr5",8323895,NA,1,"protein_coding","YELLOW STRIPE like 2",NA,2811,1995,2811,203,180,6,"YSL2","List"
"RD22__AT5G25610","AT5G25610","green","5",9.02815060597251,9.78084559035383,9.32439883513535,8.64648698914381,9.52812194354867,8.32640056161537,10.3130919010706,10.9286853347254,10.978181372315,10.5239420608638,10.2645978698953,10.0818279995526,NA,"Chr5",8914122,NA,1,"protein_coding","BURP domain-containing protein",NA,2735,1179,2735,172,376,4,"RD22","List"
"TGG2__AT5G25980","AT5G25980","green","5",3.54189428613891,6.90092300913047,5.81907692141282,5.40365658720571,5.12426723675482,3.70357668746633,7.66966833272976,6.68958820522927,7.31562198107334,5.0995523484113,5.67691440808595,3.95867775465171,NA,"Chr5",9072708,NA,3,"protein_coding","glucoside glucohydrolase 2",NA,3070,1484,2999,9,401,12,"TGG2","List"
"__AT5G44390","AT5G44390","green","5",4.98734829514697,5.71013929122903,4.87687790076787,3.8620682090579,3.86932796390693,4.00339807580492,5.03062487972716,6.14369905632891,6.05197195766464,5.29171284297148,5.20561086305032,4.49038760156021,NA,"Chr5",17882079,NA,1,"protein_coding","FAD-binding Berberine family protein",NA,2934,1629,2934,106,250,2,"","List"
"__AT5G48110","AT5G48110","green","5",5.43266541018779,4.94773851144733,5.77517438134773,6.85946483771299,5.88270118288464,6.49618110089978,3.13440010428144,5.51378634798985,4.3125412629073,4.55700724667049,4.634457950626,6.62491129988003,NA,"Chr5",19500988,NA,1,"protein_coding","Terpenoid cyclases/Protein prenyltransferases superfamily protein",NA,3547,1020,3547,937,169,7,"","List"
"TRY__AT5G53200","AT5G53200","green","5",5.87000272538089,4.67181635055114,4.55211892940317,3.95414256187631,4.28090168095409,2.58647374483333,5.13245707155605,5.28610722517646,4.96376157483265,5.17951316749844,4.56930580646987,3.28896552670609,NA,"Chr5",21582614,NA,1,"protein_coding","Homeodomain-like superfamily protein",NA,1630,321,1630,299,283,3,"TRY","List"
"CSLD5__AT1G02730","AT1G02730","red","6",7.14615758636127,8.78153170647152,8.6253004326079,6.49578579366961,7.44953542829472,6.49618110089978,7.35901620822918,8.22879204996785,7.11787675029453,7.20569339204866,6.82873246701978,6.3868581049045,NA,"Chr1",594502,NA,1,"protein_coding","cellulose synthase-like D5",NA,4156,3546,4156,184,195,3,"CSLD5","List"
"VAMP726__AT1G04760","AT1G04760","red","6",2,4.19583252033738,4.49912666299884,3.28535949585043,3.55085535493351,2.32283503130743,3.62841296473186,3.7193651991337,2.8876767722508,3.56264180082731,3.40331093668934,2,NA,"Chr1",1334533,NA,2,"protein_coding","vesicle-associated membrane protein 726",NA,2172,663,1966,194,422,6,"VAMP726","List"
"__AT1G05440","AT1G05440","red","6",2.30914208896315,4.19583252033738,4.49912666299884,2,3.66500451858964,2.32283503130743,2.67593902155288,4.31048242198001,2.8876767722508,2.31526807014754,2.86595017324234,2.65755872340552,NA,"Chr1",1596007,NA,1,"protein_coding","C-8 sterol isomerases",NA,1934,1182,1934,70,367,3,"","List"
"CYCB3__AT1G16330","AT1G16330","red","6",3.1341247006481,4.51115701285999,4.44411344604301,2.96959090003602,3.96157220207526,3.70357668746633,3.62841296473186,4.7285874639305,3.09328457657443,2,4.00575157692524,2.65755872340552,NA,"Chr1",5582387,NA,1,"protein_coding","cyclin b3",NA,5075,1947,5075,70,NA,23,"CYCB3","List"
"ATLP-1__AT1G18250","AT1G18250","red","6",4.11955207379279,5.68525061231936,5.88252304366708,4.12234082545011,4.71116127410457,3.46231534866231,5.08243926348404,5.46014577861187,4.39258434333166,4.61567509518503,5.07087985212329,3.28896552670609,NA,"Chr1",6276777,NA,2,"protein_coding","Pathogenesis-related thaumatin superfamily protein",NA,1482,734,1422,199,242,3,"ATLP-1","List"
"HIK__AT1G18370","AT1G18370","red","6",4.69962413703302,6.93299197436775,7.2242474953391,4.34275729809957,5.44503516715695,4.09092746605148,4.67326847516887,6.735465680017,5.11299173710148,3.88231871410398,5.24786312496283,4.56266849986913,NA,"Chr1",6319450,NA,1,"protein_coding","ATP binding microtubule motor family protein",NA,4929,2925,4929,267,282,15,"HIK","List"
"__AT1G23790","AT1G23790","red","6",3.1341247006481,4.56672191421659,4.95765960117708,2.78132941915586,3.66500451858964,2.32283503130743,2.67593902155288,4.63486507257391,2.8876767722508,3.88231871410398,3.67511088040822,2.65755872340552,NA,"Chr1",8409945,NA,1,"protein_coding","Plant protein of unknown function (DUF936)",NA,2135,1557,2135,154,162,4,"","List"
"__AT1G25510","AT1G25510","red","6",3.28322502075617,5.21448396589449,5.03415688291066,2.56476115137027,4.04827123026396,3.17244286287282,3.13440010428144,5.19052404789144,3.93884316736624,2.79304560190314,3.90373195300829,2.65755872340552,NA,"Chr1",8959087,NA,1,"protein_coding","Eukaryotic aspartyl protease family protein",NA,2097,1452,2097,360,285,1,"","List"
"PS1__AT1G34355","AT1G34355","red","6",4.80204178404373,6.11609646206531,6.61345351078149,4.53391863648436,5.20196453275464,4.17344877832975,5.480241486737,5.98182736166103,3.70804804057544,4.7785929322649,4.56930580646987,4.56266849986913,NA,"Chr1",12536310,NA,3,"protein_coding","forkhead-associated (FHA) domain-containing protein ",NA,5629,4270,5544,133,177,7,"PS1","List"
"DRP5A__AT1G53140","AT1G53140","red","6",4.33985062292971,6.35576492012575,6.48307268574457,4.19961567117933,5.41271919752389,4.3255524247558,4.67326847516887,5.86285227463495,4.39258434333166,3.43813302302611,5.11720238179199,3.45008071856468,NA,"Chr1",19799188,NA,1,"protein_coding","Dynamin related protein 5A",NA,3488,2454,3488,83,234,8,"DRP5A","List"
"__AT1G62500","AT1G62500","red","6",4.89766820120452,7.59858557742701,7.34177810210981,5.96475436273798,6.06009083213798,5.2519804379387,5.93953420376288,7.40874289507236,5.44876001896883,5.21789081118474,5.70751533206602,5.31467803137874,NA,"Chr1",23131928,NA,1,"protein_coding","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",NA,1580,894,1580,253,433,1,"","List"
"__AT1G63100","AT1G63100","red","6",3.76116064390409,6.17091159329003,5.63483226567764,3.8620682090579,4.65701042016927,3.46231534866231,4.67326847516887,5.19052404789144,4.46841897190053,4.43198950709799,4.56930580646987,3.72667626196656,NA,"Chr1",23399112,NA,2,"protein_coding","GRAS family transcription factor",NA,3065,1940,3065,809,279,2,"","List"
"CYCB2__AT1G76310","AT1G76310","red","6",4.03795121375176,5.82852268904303,5.7972926442828,4.53391863648436,3.77078041686956,4.00339807580492,4.37391379555185,5.28610722517646,4.6090849138859,4.43198950709799,4.634457950626,3.10756886818276,NA,"Chr1",28627694,NA,4,"protein_coding","CYCLIN B2",NA,3096,1215,2718,294,294,11,"CYCB2","List"
"CYCA2__AT1G80370","AT1G80370","red","6",3.54189428613891,5.65992501743739,5.75271173193102,3.76371454300979,4.71116127410457,3.81059136609022,4.60404963205988,5.05235295854788,3.27321178663578,3.30185506933204,4.1010309351639,3.45008071856468,NA,"Chr1",30213705,NA,1,"protein_coding","Cyclin A2",NA,3398,1386,3398,202,241,11,"CYCA2","List"
"__AT2G07170","AT2G07170","red","6",5.03018093822585,6.66671337851695,6.38424610020204,4.34275729809957,5.37966274073747,4.6476614973498,5.51836332996108,5.53987680969708,4.96376157483265,4.67205012397825,5.40548807740679,3.72667626196656,NA,"Chr2",2975025,NA,1,"protein_coding","ARM repeat superfamily protein",NA,4242,2463,4242,182,574,8,"","List"
"__AT2G22610","AT2G22610","red","6",4.47000149355876,6.50545173148459,6.30926665860795,4.04069150523463,5.23929834746809,4.09092746605148,4.73931776925993,5.63976169109069,4.79729525922021,4.92496568629,5.44234312697389,4.24889070481123,NA,"Chr2",9599420,NA,3,"protein_coding","Di-glucose binding protein with Kinesin motor domain",NA,5357,3232,5220,130,150,19,"","List"
"__AT2G36200","AT2G36200","red","6",5.46424612303302,7.27075941280276,7.27241466472481,5.37062196651257,6.23661880651563,4.58873764692165,5.82252608551155,6.85458774930825,5.86820360116974,5.8755440157551,5.7668362010966,5.64941111243079,NA,"Chr2",15179817,NA,2,"protein_coding","P-loop containing nucleoside triphosphate hydrolases superfamily protein",NA,5589,3076,5518,170,235,22,"","List"
"NAKR2__AT2G37390","AT2G37390","red","6",3.95145672093534,5.34733902586762,5.55918573254443,2.56476115137027,3.96157220207526,3.17244286287282,4.45477398239619,4.89953353188708,2.35996874649857,2.98329193367204,4.35408483118573,2,NA,"Chr2",15694038,NA,2,"protein_coding","Chloroplast-targeted copper chaperone protein",NA,1962,778,1662,181,320,3,"NAKR2","List"
"__AT2G37420","AT2G37420","red","6",3.54189428613891,6.46215349580348,6.33972762660647,4.8051443761706,5.37966274073747,4.86188614275457,4.73931776925993,6.27376342919252,4.79729525922021,5.3272540026847,5.64565031783099,4.24889070481123,NA,"Chr2",15700211,NA,2,"protein_coding","ATP binding microtubule motor family protein",NA,5152,3120,5109,260,189,20,"","List"
"__AT2G43150","AT2G43150","red","6",5.79747152380073,8.40078799269475,9.31676275976399,6.48038443519912,7.31612394661746,6.81172240840547,6.98996866645629,8.96126393161222,7.16422173588795,6.29001551820576,7.24846966210454,6.4643746075197,NA,"Chr2",17945662,NA,1,"protein_coding","Proline-rich extensin-like family protein",NA,1494,639,1494,231,541,2,"","List"
"__AT2G43590","AT2G43590","red","6",3.1341247006481,5.60789976958527,5.55918573254443,3.42061666562067,3.14155867013801,3.00226627293868,4.45477398239619,6.01940094696344,3.82805587208358,3.67725359482565,4.69679451613334,2.65755872340552,NA,"Chr2",18081304,NA,1,"protein_coding","Chitinase family protein",NA,1473,795,1473,27,288,2,"","List"
"__AT3G03130","AT3G03130","red","6",3.65568908029843,5.65992501743739,5.07093633662558,3.28535949585043,4.13005410585845,2.58647374483333,3.62841296473186,5.19052404789144,4.04172626762468,3.67725359482565,4.634457950626,2.65755872340552,NA,"Chr3",721291,NA,1,"protein_coding","None",NA,2494,1563,2494,220,148,4,"","List"
"__AT3G05600","AT3G05600","red","6",4.33985062292971,6.77683332719195,6.85402485085887,5.11541313242777,5.83472308343612,4.17344877832975,5.72808858508819,5.51378634798985,4.3125412629073,4.82905203815442,5.58101311573277,4.24889070481123,NA,"Chr3",1623244,NA,2,"protein_coding","alpha/beta-Hydrolases superfamily protein",NA,1609,864,1592,132,406,2,"","List"
"LTP6__AT3G08770","AT3G08770","red","6",4.47000149355876,5.95884314165823,6.52343881964531,4.75482579074029,5.50757335474929,3.91021324550651,5.55550371814485,6.17733085851237,4.39258434333166,4.82905203815442,4.92225816569364,3.10756886818276,NA,"Chr3",2664069,NA,2,"protein_coding","lipid transfer protein 6",NA,820,348,762,77,240,2,"LTP6","List"
"__AT3G15550","AT3G15550","red","6",4.11955207379279,6.09735195168727,5.98243427585211,2.96959090003602,4.86239206319249,4.25150421382622,4.19717904383482,4.97796575052791,4.3125412629073,4.06183036345336,4.92225816569364,4.15848786705327,NA,"Chr3",5267204,NA,1,"protein_coding","None",NA,2915,2190,2915,147,23,7,"","List"
"POK1__AT3G17360","AT3G17360","red","6",5.18982524687524,6.98490527203366,6.48307268574457,4.8051443761706,5.41271919752389,4.81123778455772,5.44108490630726,6.52953119939257,4.85494477637399,5.39581278661704,5.85148058329615,3.95867775465171,NA,"Chr3",5935880,NA,3,"protein_coding","phragmoplast orienting kinesin 1",NA,10661,6218,10646,213,334,34,"POK1","List"
"POK2__AT3G19050","AT3G19050","red","6",6.49232522661845,8.50757560245099,7.51860287662395,5.46753965473897,6.55060398791376,5.75908149991561,6.07359422127179,7.649427077814,6.68120378583259,6.17767848429003,6.3552115957137,5.08853930698387,NA,"Chr3",6577724,NA,1,"protein_coding","phragmoplast orienting kinesin 2",NA,12530,8316,12530,200,147,37,"POK2","List"
"KINESIN-12B__AT3G23670","AT3G23670","red","6",5.3673512050614,7.12104777456717,7.57089728410246,4.90080406370795,5.78509438022371,5.13329512838949,5.40083584620317,6.66609052391933,5.33181111183509,5.29171284297148,5.44234312697389,4.24889070481123,NA,"Chr3",8519136,NA,2,"protein_coding","phragmoplast-associated kinesin-related protein, putative",NA,6154,3429,6138,139,234,15,"KINESIN-12B","List"
"TOPII__AT3G23890","AT3G23890","red","6",6.36426416197935,8.36205220281763,8.42678258544811,6.15137106315349,6.89274952834883,6.34415567384946,6.75473677161243,7.77555827190311,6.47604833200004,6.5824852967168,6.37441012272101,5.8065045458638,NA,"Chr3",8624636,NA,2,"protein_coding","topoisomerase II",NA,6757,4370,6731,290,265,20,"TOPII","List"
"ATSMC2__AT3G47460","AT3G47460","red","6",5.29893927655371,7.13029778721985,6.78928416391239,5.1930501058738,5.83472308343612,4.39598484463658,5.82252608551155,6.43537746728633,5.20453902235502,5.85133483413846,5.40548807740679,4.87804304007561,NA,"Chr3",17486490,NA,2,"protein_coding","Structural maintenance of chromosomes (SMC) family protein",NA,6906,3520,6879,248,217,20,"ATSMC2","List"
"PRXCA__AT3G49110","AT3G49110","red","6",6.98131618494587,8.44222947992082,8.87969120873791,6.20857228264144,7.48104598494172,6.36186039921183,6.39374678166321,7.7366088679287,6.86078462795745,7.50627804778656,7.24846966210454,5.77642458527498,NA,"Chr3",18200587,NA,1,"protein_coding","peroxidase CA",NA,2679,1065,2679,126,374,4,"PRXCA","List"
"__AT3G51280","AT3G51280","red","6",4.11955207379279,5.28244025224708,5.94329610590677,2.78132941915586,4.41745909172231,3.58798340755163,4.09996830698787,5.25494453490145,2.35996874649857,3.67725359482565,4.1010309351639,3.84733554617061,NA,"Chr3",19037140,NA,1,"protein_coding","Tetratricopeptide repeat (TPR)-like superfamily protein",NA,1909,1293,1909,89,267,4,"","List"
"__AT3G52110","AT3G52110","red","6",3.41834919625327,5.24886219622153,5.17596273810333,3.42061666562067,3.55085535493351,3.32464719552684,3.48176852247284,4.18383445073042,3.27321178663578,3.78342659382215,3.40331093668934,2,NA,"Chr3",19323750,NA,4,"protein_coding","None",NA,2146,973,1770,172,164,6,"","List"
